0.8,0.8,0.8,0.8,1,1.02,1.02,1.02,1.02,1,1,1,1,1,1
0.8,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1
0.8,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1
0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1,1,1
0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1,1,1
0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1,1,1
0.98,0.98,0.98,0.98,1,1,1,1,1,1,1,1,1,1,1
0.98,0.98,0.98,0.98,1,1,1,1,1,1,1,1,1,1,1
0.99,0.99,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1
0.99,0.99,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1
